geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
31030,-19.907108245080448,-43.91966546502971,belo horizonte,MG
31030,-19.907318325841057,-43.92619462571421,belo horizonte,MG
31030,-19.90742453427779,-43.91942380154659,belo horizonte,MG
31030,-19.907589247850407,-43.921765278925555,belo horizonte,MG
31030,-19.907589247850407,-43.921765278925555,belo horizonte,MG
31030,-19.909179628368612,-43.92051218399801,belo horizonte,MG
31030,-19.910183029141905,-43.92149174660967,belo horizonte,MG
31035,-19.89597223786709,-43.922905465029714,belo horizonte,MG
31035,-19.898717591635354,-43.92584775804554,belo horizonte,MG
31035,-19.898717591635354,-43.92584775804554,belo horizonte,MG
31035,-19.902243027756917,-43.912610329447745,belo horizonte,MG
31035,-19.9027284837556,-43.913473821397645,belo horizonte,MG
31050,-19.89765337440135,-43.89772920122336,belo horizonte,MG
31050,-19.898533980293156,-43.896445386894825,belo horizonte,MG
31050,-19.899407064112186,-43.89616532861101,belo horizonte,MG
31050,-19.90133598695825,-43.903089098678436,belo horizonte,MG
31050,-19.901763387731553,-43.89455499916327,belo horizonte,MG
31050,-19.902387153759594,-43.8996254933349,belo horizonte,MG
31110,-19.901465622540222,-43.94415856189048,belo horizonte,MG
31110,-19.902904239252077,-43.93295420621502,belo horizonte,MG
31110,-19.903864232038703,-43.93842365514457,belo horizonte,MG
31110,-19.90619490813089,-43.93513022537361,belo horizonte,MG
31110,-19.90668719071666,-43.9425186882907,belo horizonte,MG
31110,-19.90673545268046,-43.933951257285486,belo horizonte,MG
31110,-19.908126586733218,-43.93360180875996,belo horizonte,MG
31110,-19.911548482110828,-43.937424167638056,belo horizonte,MG
31130,-19.884255181383164,-43.937782158700855,belo horizonte,MG
31130,-19.887685040798658,-43.945312925327556,belo horizonte,MG
31130,-19.889999516226528,-43.94419849550778,belo horizonte,MG
31130,-19.890332455998685,-43.93809668388244,belo horizonte,MG
31130,-19.89088518512321,-43.944999998066756,belo horizonte,MG
31130,-19.893687601708198,-43.942598518177626,belo horizonte,MG
31130,-19.894110883432386,-43.947969296150895,belo horizonte,MG
31140,-19.886558217871787,-43.93576467969885,belo horizonte,MG
31140,-19.88810721342838,-43.93049481360739,belo horizonte,MG
31140,-19.888117071614,-43.93144170330084,belo horizonte,MG
31140,-19.888117071614,-43.93144170330084,belo horizonte,MG
31140,-19.888117071614,-43.93144170330084,belo horizonte,MG
31140,-19.889185452132203,-43.93154313350449,belo horizonte,MG
31140,-19.890859568959623,-43.93494860199667,belo horizonte,MG
31140,-19.894484524294477,-43.9300467665763,belo horizonte,MG
31140,-19.8949196061516,-43.93121867332222,belo horizonte,MG
31140,-19.8949196061516,-43.93121867332222,belo horizonte,MG
31140,-19.8949196061516,-43.93121867332222,belo horizonte,MG
31140,-19.896582698309167,-43.93355561420167,belo horizonte,MG
31140,-19.89842271135092,-43.93217814100632,belo horizonte,MG
31140,-19.89842271135092,-43.93217814100632,belo horizonte,MG
31140,-19.89842271135092,-43.93217814100632,belo horizonte,MG
31140,-19.89842271135092,-43.93217814100632,belo horizonte,MG
31140,-19.89842271135092,-43.93217814100632,belo horizonte,MG
31140,-19.901291804056758,-43.93063554925277,belo horizonte,MG
31140,-19.901656498470793,-43.930187548992976,belo horizonte,MG
31140,-19.90254495198797,-43.931178147094485,belo horizonte,MG
31150,-19.87702368181934,-43.939953949492505,belo horizonte,MG
31150,-19.87702368181934,-43.939953949492505,belo horizonte,MG
31150,-19.878274665560586,-43.937711338623004,belo horizonte,MG
31155,-19.867416255063777,-43.931897182901515,belo horizonte,MG
31155,-19.870137786283152,-43.93324292867444,belo horizonte,MG
31155,-19.870137786283152,-43.93324292867444,belo horizonte,MG
31155,-19.871500505135895,-43.93200506313124,belo horizonte,MG
31155,-19.871500505135895,-43.93200506313124,belo horizonte,MG
31155,-19.871723168474777,-43.946618181372294,belo horizonte,MG
31155,-19.873161901465792,-43.939275971839045,belo horizonte,MG
31160,-19.870184735212693,-43.930791067863105,belo horizonte,MG
31160,-19.870416439638717,-43.93135304440535,belo horizonte,MG
31160,-19.872518629294763,-43.92934413721175,belo horizonte,MG
31160,-19.872518629294763,-43.92934413721175,belo horizonte,MG
31160,-19.872518629294763,-43.92934413721175,belo horizonte,MG
31160,-19.87426420705175,-43.93060961212423,belo horizonte,MG
31160,-19.87699810075591,-43.93149922828779,belo horizonte,MG
31160,-19.87699810075591,-43.93149922828779,belo horizonte,MG
31160,-19.87699810075591,-43.93149922828779,belo horizonte,MG
31160,-19.87828886234056,-43.93384122967279,belo horizonte,MG
31160,-19.878421673322208,-43.93244199763406,belo horizonte,MG
31160,-19.881031400225034,-43.928343624329244,belo horizonte,MG
31160,-19.881031400225034,-43.928343624329244,belo horizonte,MG
31160,-19.881031400225034,-43.928343624329244,belo horizonte,MG
31160,-19.8819748437791,-43.93333993052472,belo horizonte,MG
31160,-19.88239203551854,-43.93574231028915,belo horizonte,MG
31160,-19.882847274715104,-43.93243528179838,belo horizonte,MG
31160,-19.883920034133563,-43.931242111287496,belo horizonte,MG
31160,-19.88528598029315,-43.934952640717846,belo horizonte,MG
31170,-19.879418304749244,-43.92566693574359,belo horizonte,MG
31170,-19.886561266720538,-43.92142657868314,belo horizonte,MG
31170,-19.886561266720538,-43.92142657868314,belo horizonte,MG
31170,-19.88659948819901,-43.92824929655493,belo horizonte,MG
31170,-19.887124786860074,-43.927428697760924,belo horizonte,MG
31170,-19.88895841020836,-43.926995043568624,belo horizonte,MG
31170,-19.88895841020836,-43.926995043568624,belo horizonte,MG
31170,-19.88895841020836,-43.926995043568624,belo horizonte,MG
31170,-19.890063407726856,-43.92407537552653,belo horizonte,MG
31170,-19.892145206215023,-43.924682284753935,belo horizonte,MG
31170,-19.892736367187993,-43.92644714293956,belo horizonte,MG
31210,-19.909586850395332,-43.94851436234057,belo horizonte,MG
31210,-19.91358949209415,-43.951147176524856,belo horizonte,MG
31230,-19.893678820705176,-43.953432334295165,belo horizonte,MG
31230,-19.89541118956661,-43.95121221386108,belo horizonte,MG
31230,-19.89734245989382,-43.950979607421004,belo horizonte,MG
31230,-19.899232072162263,-43.950981327081806,belo horizonte,MG
31230,-19.899604173466443,-43.958230705666764,belo horizonte,MG
31230,-19.900297277829043,-43.95626728642736,belo horizonte,MG
31230,-19.904422736597677,-43.96260981917596,belo horizonte,MG
31255,-19.859840444630375,-43.94880223120198,belo horizonte,MG
31255,-19.863147510675812,-43.94759366472388,belo horizonte,MG
31255,-19.863147510675812,-43.94759366472388,belo horizonte,MG
31255,-19.864231008886804,-43.94321970690752,belo horizonte,MG
31255,-19.864767929770974,-43.94993567124473,belo horizonte,MG
31255,-19.864767929770974,-43.94993567124473,belo horizonte,MG
31255,-19.86502398335158,-43.94448667415893,belo horizonte,MG
31255,-19.86508399832656,-43.94468534416292,belo horizonte,MG
31255,-19.870676596441736,-43.95932626014317,belo horizonte,MG
31260,-19.858344264787302,-43.94376923550117,belo horizonte,MG
31260,-19.859151813491813,-43.94417250776163,belo horizonte,MG
31260,-19.8592009844481,-43.94848303621102,belo horizonte,MG
31260,-19.861374374401358,-43.9357242732414,belo horizonte,MG
31260,-19.862437348866134,-43.93705274770617,belo horizonte,MG
31260,-19.8630254074384,-43.93115016180968,belo horizonte,MG
31270,-19.851524632812,-43.96656411030655,belo horizonte,MG
31270,-19.852535055485195,-43.95413322924009,belo horizonte,MG
31270,-19.8538575498297,-43.95638738314391,belo horizonte,MG
31270,-19.8538575498297,-43.95638738314391,belo horizonte,MG
31270,-19.853960185959924,-43.958137179583275,belo horizonte,MG
31270,-19.854546107969274,-43.95863078602335,belo horizonte,MG
31270,-19.855201054128866,-43.9500789111893,belo horizonte,MG
31270,-19.855264421865115,-43.95299161601936,belo horizonte,MG
31270,-19.855264421865115,-43.95299161601936,belo horizonte,MG
31270,-19.855472193102308,-43.95455162774127,belo horizonte,MG
31270,-19.85575701220502,-43.95783576853822,belo horizonte,MG
31270,-19.85913656869982,-43.95551174715791,belo horizonte,MG
31270,-19.866807199001666,-43.95256916570481,belo horizonte,MG
31275,-19.8566927082925,-43.9760083297362,belo horizonte,MG
31275,-19.86187555646614,-43.96736894838129,belo horizonte,MG
31275,-19.86187555646614,-43.96736894838129,belo horizonte,MG
31310,-19.86669003191186,-43.98163902484273,belo horizonte,MG
31310,-19.867272349154586,-43.98322087177561,belo horizonte,MG
31310,-19.872727711899177,-43.98504977797327,belo horizonte,MG
31310,-19.87280032944774,-43.98000019124004,belo horizonte,MG
31310,-19.873664748542907,-43.98138071677528,belo horizonte,MG
31310,-19.873664748542907,-43.98138071677528,belo horizonte,MG
31310,-19.87436054593455,-43.98629104579034,belo horizonte,MG
31310,-19.875956543424394,-43.98461163918864,belo horizonte,MG
31310,-19.875956543424394,-43.98461163918864,belo horizonte,MG
31310,-19.875956543424394,-43.98461163918864,belo horizonte,MG
31310,-19.87857039800333,-43.981582841508526,belo horizonte,MG
31310,-19.87857039800333,-43.981582841508526,belo horizonte,MG
31330,-19.87026608993587,-43.99506973841536,belo horizonte,MG
31330,-19.873061297535884,-43.99421652429448,belo horizonte,MG
31330,-19.873390294217653,-43.99398405761998,belo horizonte,MG
31330,-19.87653461780837,-43.996148157222045,belo horizonte,MG
31330,-19.87815611573089,-44.00016705412887,belo horizonte,MG
31330,-19.87842472217096,-43.998666726066105,belo horizonte,MG
31330,-19.87871741494022,-43.999788849991305,belo horizonte,MG
31330,-19.87887472217096,-43.99814630267176,belo horizonte,MG
31330,-19.879016363869766,-43.99932543381034,belo horizonte,MG
31330,-19.879253245080445,-43.99836123007682,belo horizonte,MG
31330,-19.879656086877446,-43.9996388201569,belo horizonte,MG
31330,-19.879798862052102,-43.999318121559284,belo horizonte,MG
31330,-19.88005994587113,-43.99642797945644,belo horizonte,MG
31330,-19.881391610595006,-44.00343506618965,belo horizonte,MG
31330,-19.883729524842728,-43.99455286274459,belo horizonte,MG
31330,-19.884398029141906,-44.005071221074424,belo horizonte,MG
31330,-19.8848575634197,-43.989781469184656,belo horizonte,MG
31330,-19.885254861904873,-43.99031521523938,belo horizonte,MG
31330,-19.908053496537544,-43.9786612456287,belo horizonte,MG
31510,-19.80945982737028,-43.9719619099199,belo horizonte,MG
31510,-19.811461212591674,-43.96907123703038,belo horizonte,MG
31510,-19.811867217871786,-43.97083884583636,belo horizonte,MG
31510,-19.813182683882456,-43.96948684041203,belo horizonte,MG
31510,-19.81610359866563,-43.95656898143296,belo horizonte,MG
31515,-19.821048590339903,-43.957678594639056,belo horizonte,MG
31515,-19.823905414651755,-43.95878445822037,belo horizonte,MG
31530,-19.822257355819687,-43.98180829087078,belo horizonte,MG
31530,-19.822444574528202,-43.98119112031852,belo horizonte,MG
31530,-19.827420815770054,-43.98082782417138,belo horizonte,MG
31530,-19.828657004731863,-43.97267969248079,belo horizonte,MG
31530,-19.82904655121467,-43.98076974937961,belo horizonte,MG
31530,-19.82929792339433,-43.97777326934627,belo horizonte,MG
31530,-19.831091154048057,-43.97694581334759,belo horizonte,MG
31530,-19.831747556494797,-43.98028859437925,belo horizonte,MG
31535,-19.812627502914182,-43.97631475047614,belo horizonte,MG
31535,-19.812627502914182,-43.97631475047614,belo horizonte,MG
31535,-19.812627502914182,-43.97631475047614,belo horizonte,MG
31535,-19.812627502914182,-43.97631475047614,belo horizonte,MG
31535,-19.812627502914182,-43.97631475047614,belo horizonte,MG
31535,-19.812627502914182,-43.97631475047614,belo horizonte,MG
31535,-19.814701997778304,-43.98800349763407,belo horizonte,MG
31540,-19.82372865277865,-43.9877941239252,belo horizonte,MG
31540,-19.823791260412218,-43.99445922193576,belo horizonte,MG
31540,-19.827447873160594,-43.993354469184645,belo horizonte,MG
31540,-19.82868134471119,-43.993261027468456,belo horizonte,MG
31540,-19.830264705522538,-43.98459199471988,belo horizonte,MG
31540,-19.830520152374614,-43.99174255635055,belo horizonte,MG
31540,-19.831104597005,-43.99371143978294,belo horizonte,MG
31540,-19.83226413044608,-43.991483878152266,belo horizonte,MG
31540,-19.83226413044608,-43.991483878152266,belo horizonte,MG
31540,-19.83325664556529,-43.987256758814674,belo horizonte,MG
31540,-19.83325664556529,-43.987256758814674,belo horizonte,MG
31560,-19.83593847792722,-43.97514503678794,belo horizonte,MG
31560,-19.83701859687473,-43.976376156118036,belo horizonte,MG
31560,-19.83701859687473,-43.976376156118036,belo horizonte,MG
31560,-19.83719512516595,-43.97537155635056,belo horizonte,MG
31560,-19.838037816595033,-43.97295894255459,belo horizonte,MG
31560,-19.83823290091753,-43.97486089979234,belo horizonte,MG
31560,-19.845044188574615,-43.9718665141585,belo horizonte,MG
31565,-19.828721252293807,-43.96326939188648,belo horizonte,MG
31565,-19.82897662724342,-43.96706573036527,belo horizonte,MG
31565,-19.83821757340302,-43.96981181542505,belo horizonte,MG
31565,-19.839812081049075,-43.96853928310915,belo horizonte,MG
31565,-19.839812081049075,-43.96853928310915,belo horizonte,MG
31573,-19.807629779426456,-43.984203122690936,belo horizonte,MG
31573,-19.809227001989097,-43.99004119486841,belo horizonte,MG
31573,-19.809871994719874,-43.98483943199266,belo horizonte,MG
31573,-19.809945397455074,-43.988462559264754,belo horizonte,MG
31573,-19.809983584078974,-43.98394074087631,belo horizonte,MG
31573,-19.81247177906979,-43.996939884673125,belo horizonte,MG
31573,-19.813279735501162,-43.99164283389114,belo horizonte,MG
31578,-19.81471830099426,-44.00267575119264,belo horizonte,MG
31578,-19.81471830099426,-44.00267575119264,belo horizonte,MG
31578,-19.819010316117545,-44.00278055912053,belo horizonte,MG
31578,-19.819987804345207,-44.00339594379367,belo horizonte,MG
31615,-19.803826330832727,-43.95564501887012,belo horizonte,MG
31615,-19.80489349624909,-43.9595828381903,belo horizonte,MG
31615,-19.80489349624909,-43.9595828381903,belo horizonte,MG
31615,-19.80518937238199,-43.964055683696294,belo horizonte,MG
31615,-19.80518937238199,-43.964055683696294,belo horizonte,MG
31615,-19.807550077442382,-43.96169709518733,belo horizonte,MG
31615,-19.811973947445125,-43.96098512468686,belo horizonte,MG
31640,-19.79020890091753,-43.97704732737028,belo horizonte,MG
31640,-19.83797123091354,-43.90750700553991,belo horizonte,MG
31680,-19.797135213976645,-43.99101750207746,belo horizonte,MG
31680,-19.802429496537552,-43.99600167346645,belo horizonte,MG
31680,-19.802465496537547,-43.995295173466445,belo horizonte,MG
31710,-19.837842653615372,-43.95437038245142,belo horizonte,MG
31710,-19.839433714409342,-43.95444429433324,belo horizonte,MG
31710,-19.841652577009707,-43.954302364129575,belo horizonte,MG
31710,-19.842806232298503,-43.958133634052764,belo horizonte,MG
31710,-19.84307209215757,-43.95433506895961,belo horizonte,MG
31730,-19.831522913411007,-43.946044303075794,belo horizonte,MG
31730,-19.84061120621502,-43.94383233582438,belo horizonte,MG
31730,-19.84178256731484,-43.944733105603355,belo horizonte,MG
31741,-19.84393693089615,-43.93561694434191,belo horizonte,MG
31741,-19.845650786571614,-43.95667164778699,belo horizonte,MG
31741,-19.847026257285478,-43.94208332861101,belo horizonte,MG
31742,-19.823382796006676,-43.92866567943905,belo horizonte,MG
31742,-19.829557751565364,-43.930331311616115,belo horizonte,MG
31742,-19.829557751565364,-43.930331311616115,belo horizonte,MG
31742,-19.831775406601675,-43.93875326643206,belo horizonte,MG
31742,-19.83464837224721,-43.93288436852568,belo horizonte,MG
31742,-19.83468121259167,-43.93367340507247,belo horizonte,MG
31742,-19.835262628368604,-43.93302757354724,belo horizonte,MG
31742,-19.836498824860122,-43.93620482959197,belo horizonte,MG
31742,-19.836637625391024,-43.93886005873464,belo horizonte,MG
31748,-19.800590688874113,-43.93771690259096,belo horizonte,MG
31748,-19.800882387183293,-43.92504737607479,belo horizonte,MG
31748,-19.801159491257422,-43.92735429433323,belo horizonte,MG
31748,-19.801159491257422,-43.92735429433323,belo horizonte,MG
31748,-19.801159491257422,-43.92735429433323,belo horizonte,MG
31748,-19.80253408214559,-43.94725536248479,belo horizonte,MG
31748,-19.803595955594655,-43.94227350776162,belo horizonte,MG
31748,-19.804090651682124,-43.94802529918065,belo horizonte,MG
31748,-19.804090651682124,-43.94802529918065,belo horizonte,MG
31748,-19.804090651682124,-43.94802529918065,belo horizonte,MG
31748,-19.804090651682124,-43.94802529918065,belo horizonte,MG
31748,-19.804090651682124,-43.94802529918065,belo horizonte,MG
31748,-19.804090651682124,-43.94802529918065,belo horizonte,MG
31748,-19.804090651682124,-43.94802529918065,belo horizonte,MG
31748,-19.804090651682124,-43.94802529918065,belo horizonte,MG
31748,-19.804090651682124,-43.94802529918065,belo horizonte,MG
31812,-19.849331891482457,-43.927872327514514,belo horizonte,MG
31842,-19.834304406053413,-43.92734653621104,belo horizonte,MG
31842,-19.838034618645082,-43.92345017430318,belo horizonte,MG
31872,-19.817673432973617,-43.902816160972954,belo horizonte,MG
31872,-19.817826432973614,-43.90286566097294,belo horizonte,MG
31872,-19.825683338334542,-43.89957949209414,belo horizonte,MG
31872,-19.827339254515508,-43.900228634196985,belo horizonte,MG
31920,-19.86458351762937,-43.90988052692021,belo horizonte,MG
31920,-19.86501241687346,-43.910634829996,belo horizonte,MG
31920,-19.86675084179699,-43.911655125714226,belo horizonte,MG
31920,-19.871466055513853,-43.90961673925209,belo horizonte,MG
31920,-19.87772759394658,-43.91127268166075,belo horizonte,MG
31970,-19.85264046681872,-43.88034102844941,belo horizonte,MG
31970,-19.85264046681872,-43.88034102844941,belo horizonte,MG
31970,-19.854064844566953,-43.88178304524205,belo horizonte,MG
31970,-19.855082943937894,-43.885414309740895,belo horizonte,MG
31970,-19.855565026935263,-43.88099423720152,belo horizonte,MG
31980,-19.848911374689816,-43.91070874701368,belo horizonte,MG
31980,-19.85116640437998,-43.91669883265038,belo horizonte,MG
31980,-19.852559256448753,-43.913390082145575,belo horizonte,MG
31980,-19.86002003635526,-43.92005333971954,belo horizonte,MG
31980,-19.86002003635526,-43.92005333971954,belo horizonte,MG
31985,-19.853617850683793,-43.90776028850486,belo horizonte,MG
31985,-19.854193253678798,-43.9102820487045,belo horizonte,MG
31990,-19.84859869441238,-43.899195436920834,belo horizonte,MG
32015,-19.92085885043938,-44.08006786420636,contagem,MG
32015,-19.921580413089732,-44.09000425046421,contagem,MG
32015,-19.92231291556081,-44.09410713543285,contagem,MG
32015,-19.92231291556081,-44.09410713543285,contagem,MG
32015,-19.924865111057983,-44.09963675991335,contagem,MG
32015,-19.925151004767095,-44.09785458900376,contagem,MG
32015,-19.926552774254716,-44.09835414852133,contagem,MG
32015,-19.92701039413282,-44.09713250072271,contagem,MG
32040,-19.847493282786477,-44.04308901004629,contagem,MG
32040,-19.91838422853077,-44.07234782739056,contagem,MG
32040,-19.91838422853077,-44.07234782739056,contagem,MG
32050,-19.82824202348902,-44.14841710343407,contagem,MG
32050,-19.834458012625333,-44.151699837203815,contagem,MG
32050,-19.834458012625333,-44.151699837203815,contagem,MG
32050,-19.835053169936607,-44.150729354822026,contagem,MG
32050,-19.839312657503676,-44.150486002113716,contagem,MG
32050,-19.841258231719344,-44.14592842683255,contagem,MG
32070,-19.91564999999997,-44.11244149099997,contagem,MG
32070,-19.922180885939525,-44.12301150831917,contagem,MG
32070,-19.923879953498,-44.12546348501418,contagem,MG
32110,-19.8787995,-44.01602100000001,contagem,MG
32110,-19.8787995,-44.01602100000001,contagem,MG
32110,-19.87908368952211,-44.01818650890013,contagem,MG
32110,-19.8805102490405,-44.016969213665206,contagem,MG
32110,-19.88727714549253,-44.01569824169677,contagem,MG
32110,-19.88727714549253,-44.01569824169677,contagem,MG
32110,-19.88727714549253,-44.01569824169677,contagem,MG
32110,-19.887619849595232,-44.02084589209492,contagem,MG
32110,-19.890733500000003,-44.01585224999999,contagem,MG
32115,-19.88811934157243,-44.025417892274994,contagem,MG
32115,-19.889013135583504,-44.02645520902893,contagem,MG
32115,-19.89186462899686,-44.01778425872547,contagem,MG
32115,-19.893438298281186,-44.02681433965174,contagem,MG
32140,-19.88992154702111,-44.03390041013361,contagem,MG
32140,-19.892428705075762,-44.03681156600073,contagem,MG
32140,-19.89500848354631,-44.03770239429546,contagem,MG
32140,-19.902948478099965,-44.04118590630001,contagem,MG
32146,-19.87353336848124,-44.04484421510768,contagem,MG
32146,-19.87353336848124,-44.04484421510768,contagem,MG
32146,-19.87353336848124,-44.04484421510768,contagem,MG
32146,-19.873767369319637,-44.04481729465724,contagem,MG
32146,-19.873767369319637,-44.04481729465724,contagem,MG
32146,-19.881328858813013,-44.03979389405015,contagem,MG
32146,-19.881328858813013,-44.03979389405015,contagem,MG
32146,-19.881328858813013,-44.03979389405015,contagem,MG
32146,-19.904515228354068,-44.10446135139951,contagem,MG
32146,-19.904515228354068,-44.10446135139951,contagem,MG
32146,-19.904515228354068,-44.10446135139951,contagem,MG
32146,-19.904515228354068,-44.10446135139951,contagem,MG
32146,-19.904515228354068,-44.10446135139951,contagem,MG
32185,-19.837748735212703,-44.03679284831785,contagem,MG
32185,-19.839023145730266,-44.037102895333284,contagem,MG
32185,-19.84932591515121,-44.02607720402293,contagem,MG
32185,-19.8518177686823,-44.023337329144816,contagem,MG
32240,-19.888692849032278,-44.08178983171934,contagem,MG
32240,-19.965511113775033,-44.043721303744974,contagem,MG
32240,-19.970138983959334,-44.04413131825803,contagem,MG
32240,-19.974137543585655,-44.04545061706202,contagem,MG
32260,-19.95754706267749,-44.03640832948995,contagem,MG
32285,-19.942746250992993,-44.0650062996808,contagem,MG
32285,-19.94832489188246,-44.06684361731724,contagem,MG
32310,-19.93548597712478,-44.036153803589976,contagem,MG
32310,-19.936358374997376,-44.039123165612814,contagem,MG
32310,-19.93703136809364,-44.03952189785596,contagem,MG
32310,-19.937892698210934,-44.0383881171549,contagem,MG
32310,-19.940669362165572,-44.04289594990259,contagem,MG
32310,-19.940699450849387,-44.034887839047826,contagem,MG
32310,-19.940718201785725,-44.03746540917533,contagem,MG
32310,-19.941186959016044,-44.03325870630191,contagem,MG
32310,-19.941285581661695,-44.03481924934149,contagem,MG
32310,-19.94134425294476,-44.04718934731905,contagem,MG
32310,-19.943171896430947,-44.0271370654564,contagem,MG
32341,-19.87216120056843,-44.08606406236923,contagem,MG
32341,-19.92935747147072,-44.05408615477645,contagem,MG
32341,-19.931883059659533,-44.046889563200885,contagem,MG
32341,-19.933504321541484,-44.048799082670556,contagem,MG
32341,-19.9357550573118,-44.051329186696876,contagem,MG
32341,-19.9357550573118,-44.051329186696876,contagem,MG
32450,-20.042973537462803,-44.14431790817472,sarzedo,MG
32450,-20.042973537462803,-44.14431790817472,sarzedo,MG
32450,-20.05101025671577,-44.131932422902736,sarzedo,MG
32600,-19.92517110558054,-44.29147745568488,betim,MG
32600,-19.936859500692496,-44.1772289686364,betim,MG
32600,-19.967984843181977,-44.199279188729896,betim,MG
32600,-19.970840933117852,-44.19932202025511,betim,MG
32600,-19.972140244791998,-44.19868964195861,betim,MG
32600,-19.973079681372294,-44.194414122540216,betim,MG
32600,-19.973079681372294,-44.194414122540216,betim,MG
32600,-19.973079681372294,-44.194414122540216,betim,MG
32600,-19.973079681372294,-44.194414122540216,betim,MG
32600,-19.97888228243855,-44.204359132156476,betim,MG
32604,-19.935645003606684,-44.1913982113509,betim,MG
32604,-19.940836923682788,-44.194002390789976,betim,MG
32604,-19.94997247960066,-44.19592652622771,betim,MG
32604,-19.952969762421358,-44.20189103220032,betim,MG
32604,-19.95873155398463,-44.203330026371944,betim,MG
32604,-19.961932878399256,-44.199143644594,betim,MG
32604,-19.962865090195667,-44.20148458159733,betim,MG
32641,-20.02924057146978,-44.22814503344106,betim,MG
32641,-20.038887000000003,-44.2174017567372,betim,MG
32655,-19.967461449913454,-44.16800930874794,betim,MG
32655,-19.96927751096427,-44.16670417055224,betim,MG
32655,-19.970695813203353,-44.18001659033991,betim,MG
32670,-19.94872952622771,-44.152551151682125,betim,MG
32670,-19.96299864534534,-44.17271273308764,betim,MG
32670,-19.965409878988982,-44.18890977921401,betim,MG
32670,-19.9662132783773,-44.188724787119874,betim,MG
32670,-19.96794085928214,-44.190238300450076,betim,MG
32670,-19.96832965084541,-44.18284481127011,betim,MG
32670,-19.97211016996708,-44.18898773481344,betim,MG
32671,-19.949522430876844,-44.189639034307625,betim,MG
32671,-19.94988954149115,-44.183720305297506,betim,MG
32672,-19.9279914410237,-44.17198097307979,betim,MG
32672,-19.92882522453689,-44.16280483443939,betim,MG
32672,-19.928952199001667,-44.16506337829648,betim,MG
32672,-19.93498869525076,-44.17435156702638,betim,MG
32672,-19.947848877604,-44.1780001969242,betim,MG
32677,-19.939559626146913,-44.10796252706444,betim,MG
32677,-19.940701832141247,-44.10881772021048,betim,MG
32677,-19.94122002637194,-44.1085669993075,betim,MG
32677,-19.941282387183293,-44.1141594045242,betim,MG
32677,-19.941689797391646,-44.10919484110451,betim,MG
32677,-19.942934594783306,-44.118331590484125,betim,MG
32677,-20.014777579909726,-44.1236136808713,betim,MG
32900,-20.03545758972489,-44.311350751525154,igarape,MG
32900,-20.054270577682196,-44.32488486481114,igarapé,MG
32900,-20.058867841695,-44.29701740270577,igarape,MG
32900,-20.063405068841785,-44.29832750027662,igarape,MG
32900,-20.063405068841785,-44.29832750027662,igarapé,MG
32900,-20.066064846181302,-44.31749092191402,igarape,MG
32900,-20.068519465916324,-44.31702932266462,igarape,MG
32900,-20.070107641355772,-44.31890076818351,igarape,MG
32900,-20.07202821132463,-44.302097313701076,igarape,MG
32900,-20.076657812866408,-44.306235719569166,igarape,MG
32920,-20.04987866849525,-44.25538081634153,sao joaquim de bicas,MG
32920,-20.096819323406216,-44.25455079996925,sao joaquim de bicas,MG
33030,-19.779737524167864,-43.87409708519383,santa luzia,MG
33030,-19.780437693998568,-43.87161841181884,santa luzia,MG
33130,-19.776286338244145,-43.93534470398872,santa luzia,MG
33130,-19.782370261395318,-43.93710355750176,santa luzia,MG
33140,-19.772375463646277,-43.93460816374561,santa luzia,MG
33140,-19.773948660471365,-43.93800503816274,santa luzia,MG
33200,-19.68447649052686,-43.91159130164904,vespasiano,MG
33200,-19.68447649052686,-43.91159130164904,vespasiano,MG
33200,-19.689827618876084,-43.92737493879777,vespasiano,MG
33200,-19.690780479456404,-43.92616097812586,vespasiano,MG
33200,-19.746804418560533,-43.953514618195236,vespasiano,MG
33200,-19.750052401053267,-43.943948648367375,vespasiano,MG
33200,-19.751909104283005,-43.95433634496412,vespasiano,MG
33200,-19.753175729820462,-43.95096037738788,vespasiano,MG
33200,-19.76126410635716,-43.94573747930832,vespasiano,MG
33200,-19.76126410635716,-43.94573747930832,vespasiano,MG
33200,-19.765963883827617,-43.95554130508226,vespasiano,MG
33200,-19.766818848293543,-43.96020377993952,vespasiano,MG
33200,-19.773036893898276,-43.95055070822027,vespasiano,MG
33200,-19.773036893898276,-43.95055070822027,vespasiano,MG
33200,-19.775644679885136,-43.965302752524714,vespasiano,MG
33200,-19.777655139275062,-43.968422210579185,vespasiano,MG
33200,-19.777655139275062,-43.968422210579185,vespasiano,MG
33200,-19.777655139275062,-43.968422210579185,vespasiano,MG
33400,-19.593909000000004,-43.910547750000006,lagoa santa,MG
33400,-19.600744652814782,-43.90707058000399,lagoa santa,MG
33400,-19.623609037270914,-43.89196285739958,lagoa santa,MG
33400,-19.625694812308453,-43.90052403268763,lagoa santa,MG
33400,-19.625694812308453,-43.90052403268763,lagoa santa,MG
33400,-19.63132575433367,-43.87914416988676,lagoa santa,MG
33400,-19.634498164882807,-43.91241032433589,lagoa santa,MG
33400,-19.636063567673574,-43.9168589158243,lagoa santa,MG
33400,-19.639375829866566,-43.88008219856129,lagoa santa,MG
33400,-19.640483999999994,-43.915148999999985,lagoa santa,MG
33400,-19.640483999999994,-43.915148999999985,lagoa santa,MG
33400,-19.64241137191101,-43.88201062682801,lagoa santa,MG
