product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
76acdd98759c649f3b6ecd0dc8576c8e,esporte_lazer,58,402,1,650,16,7,13
76be7b20bf23f866fd105deee7b205c6,utilidades_domesticas,60,130,1,600,25,20,22
76c94f57e12befc7be10fd22e96ab0c6,utilidades_domesticas,58,876,4,450,19,13,17
76ce2d2f67361c55ac7b28fc2f10dc8c,automotivo,54,1340,3,700,16,20,11
7703b8cb5b77fbb36518ea91e2ca734f,relogios_presentes,54,192,5,250,16,2,11
771a6b6fc2cc294592e31f3c675a091a,automotivo,55,840,1,1700,45,20,45
7736ea239e147291f6adb766c992beb1,cama_mesa_banho,46,128,1,250,40,4,30
7741aeb3317b850cda6eec4627821fad,cama_mesa_banho,58,295,1,3100,50,10,30
774bf54401ea79ee6962d25b605716dc,informatica_acessorios,50,3014,6,350,16,16,16
775917a2882dceb1d02aaa6b1abc1b24,moveis_decoracao,58,408,2,8050,52,18,35
775bca2cd0c1c8165c893062195f9429,moveis_decoracao,44,472,2,2400,19,7,16
776ef0ee36e20757c513e64903f1fa8a,beleza_saude,45,494,3,925,25,6,16
7770bdde7d6bfd349bfdeabc4ce54c07,telefonia,54,581,1,150,19,4,11
777d2e438a1b645f3aec9bd57e92672c,cama_mesa_banho,58,689,1,950,45,15,35
77922dd87928c2cf9225946dac2a27a7,moveis_decoracao,60,600,1,650,25,25,25
779559842fc122d55edbd03153f35e81,esporte_lazer,55,1028,3,200,21,13,26
77a42b3538a80ebe0556a6d9f3a40483,cama_mesa_banho,36,539,1,1500,30,15,20
77ae02eaaa26f680c28c257388c2e1f9,automotivo,55,446,5,50,24,2,17
77b00b27cdf648f59626359c392cee1d,automotivo,60,627,6,650,40,5,40
77b1cb0e43513cea3c9f7546cbc78cba,pet_shop,59,803,1,500,20,50,20
77cc62dc80ebe12a0452d1ce0565acdc,esporte_lazer,45,2950,1,1625,29,21,21
77d58496dfa2a355c62351dd1d3982bd,construcao_ferramentas_construcao,46,1081,2,1050,18,10,15
77da35d9e8023abd25ed7a92d9a65288,beleza_saude,53,3071,2,450,29,14,15
77e1d1347bf761294a7158e1b0b536d5,fashion_bolsas_e_acessorios,22,309,2,100,16,9,12
78018501054dd80dc909eee2f22ddbd4,cool_stuff,51,647,1,1400,45,30,20
78108fe8e4d5ccfe8ed10f92f7d73c2a,moveis_decoracao,59,2043,5,2750,69,11,11
78119fbfa709d07b86f5ccf15043c6d6,cool_stuff,43,447,2,586,18,11,13
7814c273ab16783d73a9863ebfa8b141,moveis_decoracao,51,756,1,12250,45,35,45
781afe929e3016a667f5f439afd55fce,esporte_lazer,42,590,1,400,18,18,18
7822d1f226e657d5c98ce5a18bd0ad94,eletronicos,42,433,3,200,23,5,14
7825a7c4f9edb6b219eb94c29e86e7b9,papelaria,59,504,6,800,22,7,15
783caabd539c4079ec08423e30719fba,construcao_ferramentas_iluminacao,56,1512,6,500,35,14,23
78540167bc14d4024b1aae7adfa2f7c9,beleza_saude,46,1290,1,350,19,12,13
786733d317255508bd4d648585977611,papelaria,55,153,2,7050,30,20,17
7868a64aa111bbb4f41f8e1146c0becb,moveis_decoracao,59,438,1,1200,30,5,20
78efe838c04bbc568be034082200ac20,moveis_decoracao,57,272,1,2500,40,10,30
78f29023586e374cdc3773ce0af6bd2c,construcao_ferramentas_construcao,46,1148,1,2100,16,29,36
79161ecc0839d5d58374918d289ee6c7,beleza_saude,36,551,1,125,17,7,12
7932fcce65e2aee84d6feb4a288f9cb9,fashion_underwear_e_moda_praia,60,981,1,200,16,2,11
7935ddc510afb7d08989660b382b7f26,papelaria,59,246,3,7700,60,20,29
79366d6a24de9351b7ca6e3cf75a68ec,eletroportateis,44,2558,1,1100,34,11,25
793ee3bd01e3ecec7ab94aed9aeee415,informatica_acessorios,40,1076,1,950,36,15,16
797897e182469fff3c330560d2fc851f,beleza_saude,54,1719,3,5300,22,46,32
7988cff50cb75e08e6b68640b19e55aa,relogios_presentes,42,176,1,576,20,13,17
79b1bbaa733d92414726da0dc53e221c,beleza_saude,58,2167,3,850,27,4,11
79c0ace2ccf0da036e787875a49151a4,moveis_cozinha_area_de_servico_jantar_e_jardim,55,1211,5,14150,100,15,15
79c716797a31592b8dbe45b2a93a835f,papelaria,39,198,1,200,16,3,12
79d7da51bcd8d7722a6db7b3c285e218,alimentos_bebidas,59,1562,1,500,20,20,20
79d93bd70ef865017b4360427aad383e,fashion_bolsas_e_acessorios,40,212,1,200,24,9,16
7a054d17dc450583ed639068a9298afd,construcao_ferramentas_iluminacao,58,341,1,5250,50,50,50
7a0686c0403abe1a703aaaa9ecde289b,automotivo,50,701,1,100,32,2,24
7a10781637204d8d10485c71a6108a2e,relogios_presentes,42,236,1,342,18,13,15
7a1fcafd251c9e1014d0e9a88a5fcc46,cama_mesa_banho,56,2507,2,1800,43,8,33
7a49adf051c1e6fc5b639a98d17756f0,eletronicos,46,233,1,175,21,15,20
7a585ae6a8f9d910486651811c79f6b8,automotivo,59,395,1,900,40,40,40
7a5d0e89d069c89b2112e9da539343c2,utilidades_domesticas,60,1018,2,2250,22,22,22
7a764d2ad0306a21f83f06ae99b397b7,casa_conforto,60,249,3,7150,50,20,40
7a8dac4aaa16bc642e4df33adcf03303,cool_stuff,38,1701,2,11750,18,40,79
7a9cf133da2a6494259ffeeab11b6276,telefonia,54,599,1,150,19,4,11
7aa1ab866537ff58ef91e90e3df92134,informatica_acessorios,54,3382,6,825,18,26,22
7aa6e062307255430c735f98b847578e,utilidades_domesticas,44,743,1,100,16,2,11
7abbaef823e4f46c3658df45933a06ae,utilidades_domesticas,55,591,2,1600,30,30,30
7ac0d3f8ac5b60c13d74b02b8cbb4623,pet_shop,40,1110,6,1050,20,17,25
7ac92e616265ecb6de1477bd80277509,automotivo,39,212,2,1000,19,19,14
7adaa0b5d993f7bb16b13d385d131929,automotivo,41,173,1,4100,70,20,20
7adb171e34892acd7b24bcd0c841e221,perfumaria,60,640,1,475,23,9,15
7ae50b74ad986c344d970b0d8337d9de,automotivo,48,1159,1,440,19,9,13
7ae5c4294636a8ccd3d8574daa6d7d21,moveis_escritorio,40,2268,1,12700,58,20,58
7ae8d9b8eca8a6daf066e53ddc7034d3,eletronicos,43,430,1,150,23,8,12
7b024909c999cdbddc27bcd2a1eaf889,bebes,59,556,3,9800,65,60,15
7b0319f86ca302954787a58d2b3831da,perfumaria,56,1140,2,200,16,16,11
7b1f55eb9b85b0aa6b1d4c16108eac61,cama_mesa_banho,59,272,1,1850,46,12,43
7b35be468d9795a7529f65c50ec87668,relogios_presentes,35,765,3,4381,18,14,14
7b35ccd93a2184646c03b70326626923,esporte_lazer,30,2162,1,1563,20,16,17
7b44e5ea770ef06810f5df89006cc8b2,eletronicos,57,989,4,4100,20,15,13
7b5d8be0e04080e4c8ee6a7ec2f1f597,moveis_decoracao,50,830,1,650,20,35,20
7b81c277c7e38dd3e617c88530402dab,papelaria,46,259,1,350,25,10,20
7b82c09aeb69b05e0a578a2ea97ed4a9,esporte_lazer,45,509,2,500,19,12,13
7b83c11ac78f11bde67542beb12e8163,beleza_saude,56,670,1,350,29,20,24
7b85e3deef35afd6ebed5461ee8f0641,informatica_acessorios,56,617,1,1583,18,15,12
7b951373f6045db69ff7a2e4d8c40071,relogios_presentes,46,232,1,184,18,10,13
7b975b7dc4f3286d95d68fd499f20cae,relogios_presentes,60,1332,2,600,16,12,11
7b9b39b222adc797a65032aea85e3395,fashion_roupa_masculina,54,275,2,900,40,6,35
7bb755757b4b21a1abc9cc6e9991a8ad,bebes,60,275,1,320,36,7,23
7bcf2266b78ccc737b8f26f925d3c5d4,perfumaria,37,1209,3,135,17,4,12
7bd043584ab4b147b9b19d9e97b299a9,moveis_decoracao,53,1750,3,2800,105,3,70
7bd36ed8202ac87cd47e1f0128f137a3,informatica_acessorios,53,180,2,100,16,8,11
7bdb0c9137fdc67e666061dc0ee2838c,utilidades_domesticas,27,868,3,500,17,9,17
7c0a2a31bc479e366fe9fee1f5bc62b3,beleza_saude,56,1388,1,2200,25,27,9
7c1bd920dbdf22470b68bde975dd3ccf,beleza_saude,59,492,2,200,22,10,18
7c24503a64637f3ab756ed1b44826747,brinquedos,44,302,2,247,18,12,14
7c467bb2783193fce00e68a53bf05fbd,moveis_quarto,52,344,3,10750,93,63,11
7c55ea4aea1acf1ce11440010f5aa298,utilidades_domesticas,60,1800,7,9900,60,50,20
7c898e0b8ea203dd94ba846627fc34d1,moveis_escritorio,33,1207,1,12650,54,54,18
7c9a2f11f8700d221c0482c045f7c98a,moveis_decoracao,49,1373,2,1500,20,65,20
7cb2ff3193293db892fd5697aa99a19b,moveis_decoracao,56,297,2,950,100,5,20
7cb52b1fc31186f200f2ad70fef8d3e4,,,,,200,16,2,20
7cb5b984262835ef46a1ed83d04d0d44,bebidas,51,824,2,850,16,13,15
7cc67695a7648efc5e7a755603402b49,relogios_presentes,58,442,3,500,16,17,13
7cd29da0653abeb444703cc5a957f479,beleza_saude,23,565,1,1029,20,15,17
7ce94ab189134e2d3c05f496d635419c,eletronicos,39,400,1,200,25,7,16
7d018f8e4f93213ba7ad276e25fe20b1,relogios_presentes,56,361,2,350,40,10,25
7d1a667dbc183583078324f912d42c6b,esporte_lazer,43,2420,1,150,16,6,11
7d23cee1130604fd310cd483d918540f,relogios_presentes,17,345,1,550,37,8,38
7d50930301709838d8e90dcac5cfaa84,esporte_lazer,59,254,1,1650,40,45,25
7d603b9650fad957621945c193cc2df3,utilidades_domesticas,45,1232,2,917,29,16,16
7d681d24b9bad757fb34b0d464c350e4,beleza_saude,59,1271,1,240,18,14,16
7d854ab97c64ef9df2bbfaf332765786,cool_stuff,44,598,4,4100,89,4,42
7daeca72c6dc366e43753e5f9a9b1438,relogios_presentes,45,160,1,225,17,13,13
7dd3fec3502f7ef333da2a73e00db394,perfumaria,54,391,3,479,21,15,17
7dfaf5d5673b7663f59e93262a2e393b,telefonia,51,394,7,150,19,3,11
7e07898c0f30ec34cc5d255bcc4b3747,cama_mesa_banho,50,325,2,1500,37,23,35
7e0dc102074f8285580c9777f79c90cf,ferramentas_jardim,60,1251,2,800,30,10,30
7e5fd19172dd777a98503a8fbb66fa04,malas_acessorios,46,1470,2,900,25,50,30
7e5fe07db814cff1e50a7561a10e37ef,cama_mesa_banho,54,672,2,250,16,10,16
7e637e48c425541269e7a45882397f9d,eletrodomesticos,56,525,2,100,16,16,11
7e6bbdc9a339f86e15eb6091c994a1a1,moveis_decoracao,59,438,1,1200,30,5,20
7e6ca847e12c659931b47b31e99361c6,brinquedos,37,400,1,550,30,10,20
7ea0b63dc9b8264702f2d2c1533fb4ae,telefonia,58,1723,1,100,17,10,17
7eaf66aca1ed54df09b3c864b7416110,construcao_ferramentas_jardim,55,2039,6,190,21,7,15
7efbc2ce01bc5ac5d5390c330f90376e,moveis_decoracao,59,478,1,7550,52,18,35
7efd7d1a1a985eae9fecdb134fd657d3,cama_mesa_banho,55,2373,6,2750,30,20,26
7f064525eaaa1ce9d22c085f7ff5413a,relogios_presentes,50,578,3,250,16,2,20
7f457254a89d62960399e075711b3deb,automotivo,60,558,6,300,17,4,12
7f47a83b83456eab8ebe7dc273b2107e,ferramentas_jardim,50,464,2,1600,16,26,40
7f4e034245e45549110139d1de248f83,bebes,55,1629,1,600,20,13,13
7f601afbca26d221fc2d957b6e211e72,beleza_saude,45,214,1,600,20,30,20
7f72a8900b3d2fc8fa2635b7836d6e6e,brinquedos,38,571,1,147,14,10,12
7f999994d36cd33919418f07aecb7e93,beleza_saude,41,1096,1,150,19,8,13
7f9fb61955b696d843259a8cbdb2261d,informatica_acessorios,54,366,2,725,18,5,11
7fa380056f1fbd883cc80a75e60f207b,moveis_escritorio,42,1188,1,10125,57,55,22
7fb04722aba7a2b632bac8f9819796f3,beleza_saude,48,594,1,1850,24,36,23
7fb7c9580222a2af9eb7a95a6ce85fc5,utilidades_domesticas,59,811,1,825,52,18,74
7fda46e6f8996ebe3acf684cca0124c2,cama_mesa_banho,49,513,1,4825,51,16,36
7fe14f1d9c5f003f196c92337d12810e,moveis_decoracao,39,534,1,650,65,2,13
7fe3f176f02fbc85e3f9d24e0f34e860,utilidades_domesticas,59,427,5,400,27,8,12
802d4aa654f6b24ca4d5bd2c61c0b079,eletronicos,57,911,3,1350,33,25,30
8058b0067728a211c68874081e7352d4,esporte_lazer,56,1720,1,1000,20,20,14
805bf2490cf3dfc00aa1ce921ffde7ef,informatica_acessorios,50,3612,3,13000,66,44,27
8060b4a1aeecf25a9ada1fc0f6e142dc,moveis_decoracao,41,94,5,200,16,5,20
80665d04b7d8216835a0ad52625c7039,papelaria,59,227,3,900,38,30,28
80736543f7c5c511bccb61d1544d9d0b,cama_mesa_banho,60,310,1,4600,36,10,20
809ed6a364a44fcde2a4d20532e6ac70,telefonia,40,1382,2,200,19,3,11
809f2a482cb6abfaa2cc24167538f57c,beleza_saude,28,936,1,300,16,17,11
80a286e053c52c87a4900fba51ee5b05,moveis_decoracao,53,1429,10,650,35,2,25
80cbd9107719ba49c3a02fbd942b4717,consoles_games,55,1476,5,175,20,3,17
80d94e8b1c573406cd537684045cc87a,utilidades_domesticas,48,1649,3,320,15,11,15
80df62ce491a20d390c9f69402310f0a,informatica_acessorios,35,1101,1,300,42,2,30
80fb011fd54fa5e1911a2f80c0fc878d,brinquedos,45,1347,1,400,20,20,20
80fcb8062aff23a658c4b047a08bec66,beleza_saude,46,919,1,200,16,11,11
811f973313e8219988a69cc140c447f0,cama_mesa_banho,50,465,1,13350,20,20,20
81288df52439985f610be64465e53f57,esporte_lazer,53,3189,7,3775,35,30,30
812f428f6757ab16c46cffc68f2e90c5,moveis_decoracao,53,1991,2,600,60,7,14
813329d52f377306fa1614ca9a962cd5,telefonia,53,428,1,225,18,3,12
813a30050677eb6996e12eea9ad400bf,beleza_saude,59,1726,5,12000,65,30,40
815ab08327dd05cc75b2b67311f83239,brinquedos,45,698,3,450,20,12,17
8163c8c2e8dc7cc8c93d1b30a2e7428b,ferramentas_jardim,58,2083,5,2375,33,18,22
8171a6838a6c6eec7d768990eb7ecd42,cama_mesa_banho,42,170,1,300,31,6,26
817e1c2d22418c36386406ccacfa53e8,moveis_decoracao,37,267,1,2750,50,50,16
81b6c7c058add831803fcbba6dcc1df2,cama_mesa_banho,60,235,1,1400,34,7,32
81c6b0f031d89938fce1df449b3b464b,moveis_decoracao,53,470,3,100,16,3,23
81cb8d21c3255d5c2143be50785cc2ad,moveis_decoracao,55,1960,2,3000,69,11,11
81de659bfde3389fc8614bfba92e585a,moveis_decoracao,52,757,1,11450,45,35,45
81e171883f20e3585db28d4ee81bd75c,eletronicos,47,959,1,550,17,17,17
81e686e36e79f0d2612346cefe1379cd,esporte_lazer,37,2007,4,550,16,5,12
81e864337e4e8fc1d981a01e27a86be1,moveis_decoracao,45,489,2,600,30,20,20
81efaa22f3868f00c8ef1879cccc3c03,informatica_acessorios,44,586,1,550,16,14,17
81f869ddb8b8e77514002be908adbacc,automotivo,56,752,2,825,60,8,33
8215db96a612d69839c27866feabf350,beleza_saude,59,555,1,1075,17,13,15
8222184819ebec6f4191df347b4166a9,automotivo,57,701,1,50,32,2,24
826f5b971a308b08c7596b03ae80246f,esporte_lazer,49,891,1,250,16,16,16
827c4a77226a3e7ef259d61eaa775df9,moveis_decoracao,54,439,2,1300,30,25,25
828c579b949972bdea5cf2203faf4563,casa_conforto,34,479,1,800,20,20,20
829002c1d5f40820ebbc6ecd4bcdf3ab,casa_construcao,59,664,1,5150,30,35,30
829e27d905ccac1f24f6dd5c5898de89,utilidades_domesticas,48,659,2,3000,45,13,25
82b73150f90f4fef92913e35b9984bb7,utilidades_domesticas,40,545,3,2200,48,25,25
82c3ea364e5480f335f6743ee725a921,informatica_acessorios,58,419,2,275,16,5,20
82c51c3938503a4ddc096fbed86428d6,construcao_ferramentas_seguranca,58,3530,4,300,16,11,11
82d93a866d059bc63b08da7f955a13f7,relogios_presentes,42,985,1,450,20,12,20
82e4ad16521ca131d95e198d507db370,eletronicos,56,343,1,150,19,12,16
82e58c3610465c0741a584561e7199f3,esporte_lazer,43,544,3,450,22,15,15
830102bc96abe72181372676df005601,cama_mesa_banho,54,411,1,2250,42,16,36
8301e489165ea0f91dd987fafebbe58c,fashion_bolsas_e_acessorios,51,220,2,150,24,4,34
830345ab5d2e365c7c6b91459119ea2d,beleza_saude,50,3352,5,1400,22,29,13
8317b177579dd27ff068b83205e2169b,cool_stuff,43,465,1,400,18,12,14
832b74a0faa3b602a48e0f20990adaf7,beleza_saude,60,919,1,200,22,3,15
835956a0722151405b61a58661a6e5e1,cama_mesa_banho,52,275,1,700,27,10,12
835d8502d265ddeb4bdd39591d55fa2b,beleza_saude,50,3902,7,500,26,19,33
8366b2d52a690d2d4665824069db5d9e,papelaria,50,219,10,450,30,42,20
8370300e444c4394d3c3f878606a9601,relogios_presentes,45,344,2,250,16,9,12
8378dd5a08699f8c95ea6f6c147d4e83,beleza_saude,26,515,3,400,18,8,18
839d890a7312912b071c1d864b8faf0a,automotivo,54,589,4,150,16,5,11
83ad269665a5be4f1e69a2f13ab39553,pet_shop,34,791,2,900,31,19,22
83b00325c13c44245b2c3a2befa62a0e,bebes,56,621,1,10700,40,40,40
83b23a333b811855258c5ec9431f6d3e,beleza_saude,51,247,2,200,25,10,20
83b92639fffd1d55c9e04c77c86d8d2c,informatica_acessorios,56,901,1,280,20,15,14
83ca77d87b187321faaee535adbce26c,climatizacao,47,781,5,5300,26,26,56
83caf799100f6f9418e0eb2950b757af,utilidades_domesticas,55,2334,8,200,40,2,30
83d199d296c44101c8c3b5c9c0cce9ea,brinquedos,26,855,2,500,18,6,21
83e5adb51c0d54eff80057f064f808d2,consoles_games,58,1107,2,817,22,22,25
83ecdffd5afc36321b868838c447c44e,fashion_bolsas_e_acessorios,42,168,1,150,17,7,12
83ee94d59dffaab56d55b5766c6d1211,automotivo,37,498,1,400,20,10,15
83fb98f2457985e6333f2e307adc5864,,,,,1800,21,13,40
83fe1ea6fd12c51fcd341a9968e65cc3,brinquedos,40,403,1,1200,47,7,26
842f7a72bf72f369c31ba9ff37fb1552,esporte_lazer,57,1600,1,1300,31,33,32
8435e69e8ca35cc17d3471e240ea0d44,bebes,49,1694,1,3400,79,11,55
8458f51c49c1af4c4b388dab8810215f,esporte_lazer,54,1214,3,1050,43,19,13
845f006b4e362c371735a9a64f6a52b8,construcao_ferramentas_construcao,60,183,6,11400,44,38,44
8473872cbf0ba205b447e8651bd6e03e,esporte_lazer,60,1142,2,250,16,4,11
8498a9b0c20fa9075241141de7f756fb,esporte_lazer,44,235,2,2100,60,15,15
84a87daa85c8b432d90bc1baa0cb4388,bebes,37,1266,3,700,21,10,15
84b07ca699022a5dde105eddb4aac42c,beleza_saude,35,1830,1,3400,21,25,20
84b5585dfc98bbd06e91c408c91bf226,automotivo,63,1268,1,350,16,27,11
84b6ea77a72c80fa8f23287a4e6c1dc8,fashion_calcados,54,404,4,900,22,12,33
84d2057bc1f88332d0892eea0e997d28,telefonia,60,734,4,300,17,4,12
84ecc25f4c77dacc5c0ceb89e09492e9,informatica_acessorios,50,220,1,5350,21,18,18
84f456958365164420cfc80fbe4c7fab,cama_mesa_banho,55,312,1,1550,44,14,34
84f5c4f480ad6c9998d6a6860f1a2e41,alimentos_bebidas,56,963,1,1100,16,15,15
8516ee98a593fbd30f6ab57f3d3477bd,moveis_escritorio,38,506,2,20050,101,10,62
851e00fe0c1176f5bfc7ddddb3c8021f,papelaria,40,127,2,600,32,10,20
8527a4190bad5e8443739b3cdb19920b,informatica_acessorios,54,1018,3,650,17,15,11
852b4b6ded0425a736da9dd818e872b6,fashion_bolsas_e_acessorios,27,171,4,250,26,12,22
85337022853da10b8f5fd7d1ef180421,consoles_games,37,238,1,200,25,5,15
854dea7019a248cec54711ded4744e30,relogios_presentes,54,506,2,375,16,8,11
85567ceb8a1521a09cdab785ab726b03,brinquedos,45,467,2,650,40,20,20
8562e2c780a345b609e1b802d7e3e4ae,cama_mesa_banho,51,1208,1,1100,45,8,35
856b55eef75569bf5ec655e857bf84f7,beleza_saude,57,1186,5,550,29,7,22
8580e348f827bc4699d12de9afc2305f,market_place,44,1121,4,300,20,22,20
85d619318aa201aca57171aabeed0048,esporte_lazer,34,343,1,150,21,4,19
85df978207ed4024ea16570dbb64fd6e,cool_stuff,33,385,2,100,20,6,15
85eed6b3f52d601d2a288e2668b888df,automotivo,51,719,6,4950,53,43,11
85fcf0af8941e2a6d93bb2df970c1650,esporte_lazer,54,3708,1,4200,31,33,32
85fe203e9890d4e0f8075977b90241ed,moveis_decoracao,63,395,1,450,45,15,35
86032b927304e96f4d4a9aa72104d70f,bebes,49,524,1,250,40,40,30
86133a2151bd98a3ed2ad758709e6d1b,cool_stuff,59,1634,6,1750,20,8,14
86573a992f10e1ad49a669fd151b7abf,moveis_decoracao,53,184,2,13050,40,48,40
866294ab885455ed4543a8be0ddb0b99,cama_mesa_banho,56,704,1,600,30,10,25
867860cb9f8724722b424497dfe1d491,cama_mesa_banho,48,805,1,1100,20,16,20
867dda95bbba37fe56fa288449fa122f,cama_mesa_banho,43,184,1,600,40,4,30
8681797ff43c49b49ee1690deee3f95f,pet_shop,52,717,2,400,20,35,20
8681c71d24e694aaa4c582760736dd00,fashion_bolsas_e_acessorios,53,568,6,700,16,9,11
868b3136c5b206f91b8208fbfdf2cb7c,cama_mesa_banho,57,364,2,800,45,10,34
86a7362af6fc1b61f0e613146b8c4cca,beleza_saude,36,371,3,200,20,5,20
86ace59cc2c5fc5aba374641f4090e54,utilidades_domesticas,59,280,1,500,18,16,16
86da2c247cca57fe5928cc175e2a65e3,bebes,57,273,1,8500,30,64,20
87283a98b24f9f1ac3a31b631073cf47,fashion_bolsas_e_acessorios,50,411,5,150,16,5,20
87290188bdd2822babc1331bb6bca5e2,utilidades_domesticas,42,42,4,1900,24,21,15
87aff1d9a5e94db6840c5b963a5cef90,esporte_lazer,59,1732,5,1500,40,20,20
87cb507e0daa37bbf34956fd59eba832,relogios_presentes,55,167,2,250,16,2,11
87cc2aef12eddf0b170234138b0946e0,informatica_acessorios,58,2455,2,350,28,6,20
87ceed33e1f7fe39fa06b69c9fdf9e53,informatica_acessorios,43,608,2,50,23,12,19
87d780fa7d2cf3710aa02dc4ca8db985,cama_mesa_banho,57,189,1,1350,46,2,36
87feb07adc221a4c6cdf051ea1afd0ff,eletrodomesticos_2,44,402,1,15833,45,45,25
8805dd9f1994bee68f2e1351c5e64f26,relogios_presentes,41,1680,1,500,20,14,18
880be32f4db1d9f6e2bec38fb6ac23ab,brinquedos,45,589,4,200,16,7,11
8812d73b9937b5bd3648ff9d11f9c3fb,cama_mesa_banho,58,679,1,1325,19,17,23
8817f0cda3d5b42e5f949ee3be9dc80c,perfumaria,54,954,1,50,16,5,11
882ae61d3259507f5c3ce5313f433651,,,,,200,16,2,11
88646c24f1972c70b1da7ab8ff378d8f,cama_mesa_banho,53,279,1,850,40,20,20
88774687a8883c2c512e37de090bc725,cool_stuff,55,745,3,7900,44,21,38
8895ac34adda705a5d93c05aa5141205,informatica_acessorios,57,464,1,250,30,6,22
88a2af245a615347730a6dcbee581040,moveis_decoracao,59,2130,2,3000,69,11,11
88bcd4cc43e257bf69ac62b2540f1c14,relogios_presentes,55,384,1,450,25,10,25
88c09dd121ebe0b119a759773d405cc4,,,,,300,22,9,16
88c676304d4d4f0eaafc6ca88308f83b,instrumentos_musicais,60,538,1,3300,20,20,20
88d524b8b5576da63abf7b16bef48a39,informatica_acessorios,29,692,1,300,16,2,11
88d6c305d09a6fdc1c34cb51942a280c,,,,,100,16,2,11
88dd63919fc9ab693803578a04a20209,informatica_acessorios,58,395,1,217,16,14,14
88de5a4c9a8190df7f9b4a5b4f3f68cd,pet_shop,44,430,2,200,16,7,11
88edbcd7253153fe0b9b64c8e643ec00,pet_shop,60,505,5,300,27,9,27
88fb259945a739dec6cdd001e2cbad55,relogios_presentes,58,2025,3,850,35,17,17
88ffcf27478318ba55b1f9d22d65ce97,construcao_ferramentas_seguranca,53,246,1,600,25,31,25
890b077b34b5d22c8c56d60536ab9e75,esporte_lazer,51,2648,1,175,18,16,16
8919fe2519b9ec1fb828896ac4f52959,perfumaria,21,50,1,400,16,16,11
89321f94e35fc6d7903d36f74e351d40,alimentos,59,982,1,150,17,13,13
89411fc3098e56bb679697117c2055af,moveis_decoracao,42,1002,1,1300,17,27,17
89427567da9c9b075c9dca131535104d,brinquedos,45,111,3,550,50,10,25
8973ef2da217ed7a8e15dc3c7c5c96aa,ferramentas_jardim,44,415,2,5650,30,25,45
8974fd022d2eca68246a2f754bd7de23,telefonia,26,345,1,200,27,5,20
8983a3b149303c013fceabef902e835a,informatica_acessorios,39,1193,3,450,16,3,15
89b121bee266dcd25688a1ba72eefb61,informatica_acessorios,54,1169,1,150,16,16,16
89e30d3452ed2e7f8d86803da7954f05,relogios_presentes,51,449,2,300,16,11,11
89e4362d74afa10ac57f8d67210132a6,fashion_bolsas_e_acessorios,30,219,1,1870,27,20,29
89f055104adb9365d7f7b5c475f77742,beleza_saude,38,395,1,114,19,16,17
89f59eee27a6a49b9f0d887136c71cd4,beleza_saude,41,1931,1,700,21,11,15
8a07df3b4a96005496043e667f667beb,fashion_bolsas_e_acessorios,54,480,4,100,18,12,15
8a1e1c6e48f0d275628e3c626d57257f,beleza_saude,34,480,2,400,30,6,12
8a2c3b7ed6d098de813279ade9a1d0de,cama_mesa_banho,50,453,1,15300,40,25,37
8a2fde854a6f41aae89ce99303a847e8,esporte_lazer,25,3679,2,150,20,10,15
8a3254bee785a526d548a81a9bc3c9be,construcao_ferramentas_construcao,25,1041,5,200,16,4,11
8a330ba3cd34d650c45bce0fc21771ac,cool_stuff,44,1611,2,2400,32,25,39
8a443635fdf9759915c9be5be2e3b862,cama_mesa_banho,58,189,1,1400,46,2,36
8a5bdb0edeb5e2664a2f147198a52b9b,ferramentas_jardim,59,330,1,600,20,10,20
8aa6223e400af9c97b07c75993142721,bebes,54,830,4,5000,40,10,40
8ab83b53b9a953395f4f21f0b1a845ef,beleza_saude,38,702,1,150,16,16,11
8ac47b3ab13c68f49f10dde899674149,dvds_blu_ray,46,957,4,2150,30,5,20
8acbb05460d726307368e3fd43470285,casa_construcao,60,907,4,9950,52,22,52
8ae1198dd85742fe30b74a96968f250e,cama_mesa_banho,59,418,1,1700,40,6,30
8b41f2becf919f6177cca1ff15dfd311,livros_tecnicos,41,1362,1,1550,29,5,21
8b50a72d52d7a91fb19d19fbe069e2f2,utilidades_domesticas,54,1754,1,250,20,8,13
8b51c6ccc9c0548c951214e1cd1547ff,cama_mesa_banho,58,678,1,1000,28,14,16
8b5227e28272123eefd613a10ffd7704,relogios_presentes,51,404,3,820,18,12,16
8b52d90d2e8716dad633486c6cc94ecf,telefonia,48,504,3,408,14,16,15
8b6f0c846cb5adca6c2fcd927038ac72,perfumaria,59,563,1,100,16,5,12
8b92139f9270553dc3fefeac3ef69034,pet_shop,38,736,12,4200,49,29,34
8bab563be2e3316280e3990af91da7b7,eletronicos,49,190,1,133,18,11,14
8babfe496d325893ecf4a9ddefb1b31c,cama_mesa_banho,50,568,2,214,22,3,20
8bbaacd2cacfabe138774ccbebe689f9,esporte_lazer,33,522,3,900,27,12,49
8bf5b1e066d9fb2a639f8f69d55a370d,automotivo,55,1440,1,575,20,10,15
8c10db7e2bc84a4697eaed54db164c7d,perfumaria,37,431,1,200,20,10,15
8c292ca193d326152e335d77176746f0,beleza_saude,60,2894,1,200,17,11,15
8c464efd8ef90612cb673a5ce7046e8c,papelaria,59,175,2,400,20,20,20
8c5876b1c7768217964f353bc7e64393,telefonia,61,440,1,250,18,3,28
