seller_id,seller_zip_code_prefix,seller_city,seller_state
b1ac6ea7895bc3dd6f0f6f4abbdd2821,92030,canoas,RS
b1b3948701c5c72445495bd161b83a4c,03390,sao paulo,SP
b1fc4f64df5a0e8b6913ab38803c57a9,24440,sao goncalo,RJ
b2479f944e1b90cf8a5de1bbfde284d6,14940,ibitinga,SP
b2a6d334e2833acea353624840e25a0e,04133,sao paulo,SP
b2ac621f0d0322434d04a12b078b9369,80220,curitiba,PR
b2ba3715d723d245138f291a6fe42594,03470,sao paulo,SP
b32be1695eb7ec5f10f72d9610a12527,95012,caxias do sul,RS
b335c59ab742f751a85db9c411a86739,38442,araguari,MG
b33aaadd1a8891d2dfef0c4c3bdf0371,13481,limeira,SP
b33e7c55446eabf8fe1a42d037ac7d6d,14850,pradopolis,SP
b372ee768ed69e46ca8cdbd267aa7a38,15013,sao jose do rio preto,SP
b39d7fe263ef469605dbb32608aee0af,14940,ibitinga,SP
b410bdd36d5db7a65dcd42b7ead933b8,74645,goiania,GO
b45d7ebfb7378630f1bcd74b6ff86ff7,30285,belo horizonte,MG
b494891378bd8f4560abe576c52deacd,04160,sao paulo,SP
b499c00f28f4b7069ff6550af8c1348a,13481,limeira,SP
b4a476fbd28de64b1e347abf9089366a,06653,itapevi,SP
b4f8921fcc4ff77b66bea6dda43dcd51,95034,caxias do sul,RS
b4ffb71f0cb1b1c3d63fad021ecf93e1,03880,sao paulo,SP
b561927807645834b59ef0d16ba55a24,02955,sao paulo,SP
b566ab0ef88016e00422755e305103c6,37640,extrema,MG
b56906f7fd1696e043f1bcce164c487b,19830,echapora,SP
b6e1504972665f739dec4facb9943775,13405,piracicaba,SP
b74d1c09cb380e1d03a6f859c6f4224b,20061,rio de janeiro,RJ
b76dba6c951ab00dc4edf0a1aa88037e,03237,sao paulo,SP
b7cc6c5e001441ae8cdd5c69a480cbe4,89520,curitibanos,SC
b7d5b4b87af9d42b601865d3f3810bff,88020,florianopolis,SC
b7ed9fb14c8eadb37adb9c45d67ab0fb,12331,jacarei,SP
b839e41795b7f3ad94cc2014a52f6796,09541,sao caetano do sul,SP
b83cedfb587e7911540e3f576d6917ce,04870,sao paulo,SP
b8555308bfdb4ca1ed54325a58da9a97,09751,sao bernardo do campo,SP
b86a47b3366e3b5424a7b225781f4908,37900,passos,MG
b87a7ea0c30fad2dd6781b74a0064859,04133,sao paulo,SP
b8bc237ba3788b23da09c0f1f3a3288c,88303,itajai,SC
b90e891671cffd9557f33a97dc523645,83010,sao jose dos pinhais,PR
b92e3c8f9738272ff7c59e111e108d7c,36502,uba,MG
b94cc9f10ddc85e4ba73a6f7974e7101,27930,macae,RJ
b98b715fe9e276204e2a3464f48cd796,03827,sao paulo,SP
b9a03475e6447e631b6799ec8274800f,85830,formosa do oeste,PR
b9ca8e8baa5d4aa038394a700f63e69f,03001,sao paulo,SP
ba143b05f0110f0dc71ad71b4466ce92,02274,sao paulo,SP
ba6b4a237f92479743cf0ca06b67a9ac,23550,rio de janeiro,RJ
ba90964cff9b9e0e6f32b23b82465f7b,07140,guarulhos,SP
bacb1f0ed56ad24198f5810d2b3fe9a5,12328,jacarei,SP
bafc5aa11e413978be29040f51342e70,30130,belo horizonte,MG
bb135baca94c82fcb731335ad5b04a03,04362,sao paulo,SP
bba74270a87732727b5a3b4fd9ac1c39,32604,betim,MG
bbad7e518d7af88a0897397ffdca1979,01512,sao paulo,SP
bbaff50f3b708fda865918715276cd87,12940,atibaia,SP
bc47d5d1490df2b36add65d733eafaba,09163,santo andre,SP
bccf933e006e9b94a6184af782963e77,19806,assis,SP
bce6a5ecf98e99fd2a8868b15c51f04b,07180,guarulhos,SP
bd0389da23d89b726abf911cccc54596,71691,brasilia,DF
bd149ed516d4c5d418d5781f8e18919f,07241,guarulhos,SP
bd15ee794d5e640d9dd71b665b2ab15b,14078,ribeirao preto,SP
bd23da7354813347129d751591d1a6e2,03971,sao paulo,SP
bd4889b5e9133b35b66e42a8665cea5c,02963,sao paulo,SP
bd697db56ff8e7c9cd1abeb7f72029b2,03533,sao paulo,SP
bdb3edbaee43a761e2d4f258dc08f348,18680,lencois paulista,SP
bdf0d02d36a1d839d0c39c4a887cdd49,16200,birigui,SP
be8e909810184b9b19e886129149d8e5,13418,piracicaba,SP
beadbee30901a7f61d031b6b686095ad,07097,guarulhos,SP
bec568278124768c474ee90971ca94d1,03553,sao paulo,SP
bede56095ba33c42038fb85f707b8a42,13271,valinhos,SP
bf00385a5f7fc1ef39a13c2e9ee50a5f,01224,sao paulo,SP
bf100ecb7997df312b285358fb32f92c,83070,sao jose dos pinhais,PR
bf84056e679dbe9c69929847a40e338f,02537,sao paulo,SP
bfd27a966d91cfaafdb25d076585f0da,13930,serra negra,SP
c003204e1ab016dfa150abc119207b24,07790,cajamar,SP
c013e57c075a06e5b5c48ee03c525719,13568,sao carlos,SP
c03121937e54a93fcc1825c3098bbb6e,82800,curitiba,PR
c0563dd588b775f2e37747ef6ad6c92c,09220,santo andre,SP
c0aff2da32c17759d30b22fb0af6649d,88032,florianopolis,SC
c12b92bf1c350f3e6bf88d3596219c86,17400,garca,SP
c1ed9e3daf6154542826a6996af0fb8c,88308,itajai,SC
c1f12f926d0ba950578b4fa41115cbb6,04317,sao paulo,SP
c2d70ce2c5d0a2eb75e78668236e6dc8,04275,sao paulo,SP
c31eff8334d6b3047ed34bebd4d62c36,13322,salto,SP
c3251e13f1bbda6c74e37c160f991e19,13660,porto ferreira,SP
c33847515fa6305ce6feb1e818569f13,88359,brusque,SC
c35672b10ad50968f567ea3f4b91e877,26551,mesquita,RJ
c37b2059d4f90d4feead554e5246565e,05170,sao paulo,SP
c3867b4666c7d76867627c2f7fb22e21,14580,guara,SP
c3cfdc648177fdbbbb35635a37472c53,80610,curitiba,PR
c3e1abd72a42fe690fcd89cf5720fe29,13840,mogi guacu,SP
c3ee2331a724e6fc02c4b698b57a73f3,05108,sao paulo,SP
c3fe93ba3085f92855c97e57f38c8c05,81510,curitiba,PR
c4d51195486dc781531876a7d00453d8,19023,presidente prudente,SP
c4fabeea6e569d42d02993bb1f4f1cbc,60741,fortaleza,CE
c4fb51fb1c5b7c07bc5e67be6e7e8f6e,80060,curitiba,PR
c54679b132454625907c773d273d4126,11443,guaruja,SP
c5f7feb04a6a1fb3596322bfc3cf1917,09571,sao caetano do sul,SP
c60b801f2d52c7f7f91de00870882a75,07174,guarulhos,SP
c6381d2d013342748761e906d45aff76,93180,portao,RS
c64a2aec32cc408a8a4c6d7c46017f91,95625,imbe,RS
c66dccfb3f109511246da627dd5a2498,11900,registro,SP
c679fb69a36e1d8349e8c50a217b4d58,95020,caxias do sul,RS
c68fb906c8f4b4b946d8386bfa6e5467,14870,jaboticabal,SP
c6bda72e4dbf5c5866b13cb1810c6d03,03087,sao paulo,SP
c70c1b0d8ca86052f45a432a38b73958,13186,hortolandia,SP
c72de06d72748d1a0dfb2125be43ba63,46430,guanambi,BA
c731d18cea9bf687ffee82a241c25b11,89701,concordia,SC
c7fdb77fdbff3c41981bc52f787e959e,09111,santo andre,SP
c826c40d7b19f62a09e2d7c5e7295ee2,07133,guarulhos,SP
c840d3fdbba0790404fdae73d253b253,81530,curitiba,PR
c84592044b180dec206770c38603814b,01026,sao paulo,SP
c847e075301870dd144a116762eaff9a,38022,uberaba,MG
c85d7b477a709c85a1e8b8f25aa1b270,09640,sao bernardo do campo,SP
c864036feaab8c1659f65ea4faebe1da,83605,campo largo,PR
c8b0e2b0a7095e5d8219575d5e7e1181,08598,itaquaquecetuba,SP
c8b3445d737de6befde0c88ede534a5e,05734,sao paulo,SP
c963a25b8671419c6ce9eebe8fd03218,23943,angra dos reis rj,RJ
c990d6cf976a5718aaedc539f383ab88,13145,paulinia,SP
c9aafcd0621b2207c10e32c649cada4d,08011,sao paulo,SP
c9c7905cffc4ef9ff9f113554423e671,06871,itapecerica da serra,SP
ca3bd7cd9f149df75950150d010fe4a2,04361,sao paulo,SP
cab85505710c7cb9b720bceb52b01cee,02252,sao paulo,SP
cac4c8e7b1ca6252d8f20b2fc1a2e4af,13347,indaiatuba,SP
cac63f48c38cd7d002a7e846dcd99a23,13170,sumare,SP
cad10cc982ab6a391570c211b995c17c,18701,avare,SP
cb3dd9ce66268c7a3ca7241ac70ab58c,03028,sao paulo,SP
cb6c9f5888a7a090c75beaf615925792,29100,vila velha,ES
cb8bcce248bb1fb274ba762d8b971456,37540,santa rita do sapucai,MG
cbbd5ae8f53de5f5097cd8217b529e24,06544,santana de parnaiba,SP
cbd996ad3c1b7dc71fd0e5f5df9087e2,15081,sao jose do rio preto,SP
cbf09e831b0c11f6f23ffb51004db972,09726,sbc/sp,SP
cc3d14116804f7209f3884f6367f1152,82940,curitiba,PR
cc419e0650a3c5ba77189a1882b7556a,09015,santo andre,SP
cc5a78bbad32776dc4e3af205218368c,35501,divinopolis,MG
cc63f0dd2acba93ffed4fe9f8e0321fa,15025,sao jose do rio preto,SP
cca3071e3e9bb7d12640c9fbe2301306,14940,ibitinga,SP
ccb83a794700270fde70898fe9ff368b,88960,sombrio,SC
ccc4bbb5f32a6ab2b7066a4130f114e3,80310,curitiba,PR
cce6ab8d1682639fe45ab70234f1665f,81020,curitiba,SP
ccf8813e5a7d6c84d865cd38bfc2b130,12080,taubate,SP
cd06602b43d8800bd0afad514919d35c,04119,sao paulo,SP
cd3d09fbe6e3e9ff0c0ac0c300e93ae7,13380,nova odessa,SP
cd52a8efd71af3336b14b5039b951cc1,88136,palhoca,SP
cd68562d3f44870c08922d380acae552,14050,ribeirao preto,SP
cda598c48d7c614bc1cad7d8ff6f0010,15137,mirassol,SP
ce248b21cb2adc36282ede306b7660e5,89251,jaragua do sul,SC
ce27a3cc3c8cc1ea79d11e561e9bebb6,03006,sao paulo,SP
ce7d1888639e6fb06b2749cbfdac1ff7,37443,baependi,MG
cea729054f157f5870bdd321a958d994,03161,sao paulo,SP
ceaec5548eefc6e23e6607c5435102e7,03821,sao paulo,SP
cee48807215b30a12ca2ca10ffb5f250,11431,guaruja,SP
cf654707ed6a99f112c7ec3d6f314b8b,04615,sao paulo,SP
cf8ab1616079e2793aa29d524df01bb1,04088,sao paulo,SP
cfb1a033743668a192316f3c6d1d2671,18110,votorantim,SP
cfe94489ddd337d1e29e12f2a7205d10,03178,sao paulo,SP
d03698c2efd04a549382afa6623e27fb,45658,ilheus,BA
d05ae8f7a5bd1d2a690a44cd079e4e27,22775,rio de janeiro,RJ
d06d019f72a04e5497a0b64190af170c,06703,cotia,SP
d0d70d21e2234dd7cd3cf63fe414148a,58865,sao bento,PB
d12c926d74ceff0a90a21184466ce161,02634,sao paulo,SP
d13e50eaa47b4cbe9eb81465865d8cfc,09210,santo andre,SP
d17f467e4bf608a510c20d82f4ba3b6b,95098,caxias do sul,RS
d1b65fc7debc3361ea86b5f14c68d2e2,13844,mogi guacu,SP
d1c281d3ae149232351cd8c8cc885f0d,14940,ibitinga,SP
d1ef48b38baca7e831711c4a0aeb398f,86800,apucarana,PR
d20b021d3efdf267a402c402a48ea64b,14940,ibitinga,SP
d2374cbcbb3ca4ab1086534108cc3ab7,14940,ibitinga,SP
d29ba1220fb8634fa3a107e54497b8a4,13560,sao carlos,SP
d2e753bb80b7d4faa77483ed00edc8ca,45810,porto seguro,BA
d354c38a7182125a748cb10474fe963b,28495,aperibe,RJ
d36b07fd3c5088e477a72d1fccfe29d4,18200,itapetininga,SP
d379f449f2a3b271bc01c0782020f705,35500,divinopolis,MG
d4910f1cdcfdabd48d6b316e395d4a23,09190,santo andre,SP
d4e12e7884759a14fa0f5f896c791cae,02242,sao paulo,SP
d4e4b5192cba4e0e66eb12a9d347239d,85904,toledo,PR
d4ffeb15b67e81ff9af2b4252d99fb7e,12943,atibaia,SP
d50d79cb34e38265a8649c383dcffd48,08290,sao paulo,SP
d51e0a403fe2e689ece6c73359d96e12,17580,pompeia,SP
d566c37fa119d5e66c4e9052e83ee4ea,04131,sao paulo,SP
d57e18d5f73c7ccb7f7339b61166898d,03613,sao paulo,SP
d594982fd877af63ace38ea1fca27c76,01031,sao paulo,SP
d5ba419e26d246a0719437cf37d9b46d,03437,sao paulo,SP
d5c530f4884a75ae0dba9c148718d278,35660,centro,MG
d624126b9206f595fb3fbb6ba03b28a8,80045,curitiba,PR
d63c73efd41eb002280e7ec831424edb,13405,piracicaba,SP
d650b663c3b5f6fb392b6326366efa9a,06713,cotia,SP
d65f31d2413268e671989503f6cf9993,13160,artur nogueira,SP
d66c11a9572221d92fbb8c4897db5f9b,20770,rio de janeiro,RJ
d673a59aac7a70d8b01e6902bf090a11,14940,ibitinga,SP
d6b1ce66b035a475f00c017792ff9769,13327,salto,SP
d71d863e5ef30d94e440c11be17dcd8f,06144,osasco,SP
d7485b33791774c36108f8c69602d48d,81020,curitiba,PR
d79e8478eed9999493990b44955fb22e,20081,rio de janeiro / rio de janeiro,RJ
d7f1cfc638473be93baedbfd02208016,26112,belford roxo,RJ
d8bf0fc082fd4a77fc2e5679b6c00133,03184,sao paulo,SP
d8cf3b6a2151949f930d0252b180ec42,87160,mandaguacu,PR
d8d9567d0bfb0bc7eb845a205ba42657,03688,sao paulo,SP
d91fb3b7d041e83b64a00a3edfb37e4f,11704,praia grande,SP
d921b68bf747894be13a97ae52b0f386,35570,formiga,MG
d93844a9c55ba7ce353388bcf849ea56,82320,curitiba,PR
d93919c944be9cff128f6c9cb899eacb,13375,mombuca,SP
d93b8458c6fe139d85cfa5eadbf55bd2,02238,sao paulo,SP
d94a40fd42351c259927028d163af842,37443,baependi,MG
d97df38225e5abadaff1e72cb72b823c,09560,sao caetano do sul,SP
d98eec89afa3380e14463da2aabaea72,90010,porto alegre,RS
d9a84e1403de8da0c3aa531d6d108ba6,03562,sao paulo,SP
d9bd94811c3338dceb4181f3dbc0c73e,04186,sao paulo,SP
d9cd369bffa979d1634f8e1318bf2f1b,15115,bady bassitt,SP
d9e8c084b68fe958861d8f2c21202e6b,05528,sao paulo,SP
da6a60cc8cc724fe51be021ff8be779c,28941,sao pedro da aldeia,RJ
da8622b14eb17ae2831f4ac5b9dab84a,13405,piracicaba,SP
daeb5653dd96c1b11860f72209795012,31310,belo horizonte,MG
daf565f087a52def0fd5c5825b3661bc,88350,brusque,SC
db2956745b3a8e9f3785c99f34b5d25e,11600,sao sebastiao,SP
db4350fd57ae30082dec7acbaacc17f9,03126,sao paulo,SP
dbb9b48c841a0e39e21f98e1a6b2ec3e,03929,sao paulo,SP
dbc22125167c298ef99da25668e1011f,37564,borda da mata,MG
dbd66278cbfe1aa1000f90a217ca4695,05588,sao paulo,SP
dbec9a0a7efeff029d4d9dce7dc4cc95,31920,belo horizonte,MG
dc317f341ab0e22f39acbd9dbf9b4a1f,94910,cachoeirinha,RS
dc4a0fc896dc34b0d5bfec8438291c80,14940,ibitinga,SP
dc8798cbf453b7e0f98745e396cc5616,05455,sao paulo,SP
dd2bdf855a9172734fbc3744021ae9b9,31255,belo horizonte,MG
dd533b429f380718b70ad9922c294bae,14781,barretos,SP
dd55f1bb788714a40e7954c3be6df745,01021,sao paulo,SP
dd7ddc04e1b6c2c614352b383efe2d36,03471,sao paulo,SP
de09d00cfc265b8804c7df34075a68fa,02118,sao paulo,SP
de23c3b98a88888289c6f5cc1209054a,05530,sao paulo,SP
de66a66f2dd06bb9ec37aa96987466a3,20910,rio de janeiro,RJ
de722cd6dad950a92b7d4f82673f8833,51250,recife,PE
dee656f0f566ed1aa85bd137c943f08f,12701,cruzeiro,SP
df0f42bc4c2142eacf0eaf2cffd0cfbb,88306,itajai,SC
df560393f3a51e74553ab94004ba5c87,87900,loanda,PR
df91910b6a03bb2e3358fa6a35e32f6f,09560,sao paulo,SP
dfa0c4c6229ab200a4a1336b4d7128ff,88085,florianopolis,SC
dfc475d54e1b6dbeeb7d7d9bdaa63827,81460,curitiba,PR
dfc5fb7259bb2b599ca565e6e9448f0f,09780,sao bernardo do campo,SP
e067ad2c1c0b48758eb1b5228bcf7a68,11045,santos,SP
e06f09ec0a4aca210779cf1cfc63cf19,04773,sao paulo,SP
e0878efa0e0b7e5313ac0b43bc04c081,80230,curitiba,PR
e0a366315b1b726b6c7832d664c0f530,02258,sao paulo,SP
e1b12447a7563944843191754aeb5562,07145,guarulhos,SP
e26901d5ab434ce92fd9b5c256820a4e,09350,maua,SP
e2aee0892199b1d92530e371abd825bf,86600,rolandia,PR
e333046ce6517bd8bb510291d44f0130,18950,ipaussu,SP
e38db885400cd35c71dfd162f2c1dbcf,70740,brasilia,DF
e48b04bf1aa1ef711caebeb7aede6180,80240,curitiba,PR
e5475dcab1e07b63d7f6e902d8f5eda8,09921,diadema,SP
e59aa562b9f8076dd550fcddf0e73491,82810,curitiba,PR
e59e489e2ea74bd409b798b5daf49de3,87060,maringa,PR
e5a3438891c0bfdb9394643f95273d8e,13483,limeira,SP
e5a38146df062edaf55c38afa99e42dc,01233,sao paulo,SP
e5c84227854980f1db19a58958c551d9,83823,fazenda rio grande,PR
e5e33c0d8e7e002f398f5dc4cbbb338f,17032,bauru,SP
e5f9e61ceb5f523cc966e0f34095032f,88353,brusque,SC
e62b2d6ac10570a035a30bafcf01d263,05767,sao paulo,SP
e63e8bfa530fb16910dd6956e592bb81,07160,guarulhos,SP
e64d65bc8dbec2accda90c58de5d1246,13500,rio claro,SP
e6a69c4a27dfdd98ffe5aa757ad744bc,04424,sao paulo,SP
e7df4cd29ab5abab70fb0783ddb53987,04122,sao paulo,SP
e82de6494d91d3c4c54450f59b227a94,14940,ibitinga,SP
e882b2a25a10b9c057cc49695f222c19,25963,teresopolis,RJ
e883aa812c37a7413226856f4579fe91,06696,itapevi,SP
e88c9b79e592e370d6bd852eeefbf057,85501,pato branco,PR
e89c4adbe7b1d0819dbb636e16461cf1,13347,indaiatuba,SP
e8a85b5f3df47be0984c55fd4064dbb4,71825,brasilia,DF
e8b3a3a38279a82f0e5d006d5e5b7d2c,87230,jussara,PR
e8dba4d70f7f2b20e775d09cae01142d,13456,santa barbara d oeste,SP
e8f6dc8e6a1dcde89d20e3995c8d90b3,03476,sao paulo,SP
e9511df20ccd82658a30c37b7fb343af,17026,bauru,SP
e96498ed8daaa3e9c23f7a62da76591c,05373,sao paulo,SP
e9729944ba65dc3ce425e0c5a22ae7b2,25730,petropolis,RJ
e9779976487b77c6d4ac45f75ec7afe9,11701,praia grande,SP
e99e927c81e3f51739c94fcdfca9f10f,38400,uberlandia,MG
e9bc59e7b60fc3063eb2290deda4cced,87083,maringa,PR
e9c6969d40e6a3d2d0f90013165c2b98,03448,sao paulo,SP
e9d99831abad74458942f21e16f33f92,03542,sao paulo,SP
ea566164622c6b439516ab18062c42cd,05303,sao  paulo,SP
ea65d8b58316a6f2362f2a9e4b3e86ad,13030,campinas,SP
ea6b12bf9ffe2bac34602ec631d97a47,07093,guarulhos,SP
ea8482cd71df3c1969d7b9473ff13abc,04160,sao paulo,SP
ead2bab70821ea148476ae9bc08548ac,31980,belo horizonte,MG
eaf6d55068dea77334e8477d3878d89e,04660,sao paulo,SP
eb3071b9f0b0ddaa2df5ea130f09f26b,04281,sao paulo,SP
eb4df17aed01d918c65f0f8d650900c0,13140,paulinia,SP
eb5b6204dde3a6e03b5f1bb8479f055b,06900,embu guacu,SP
ebd2d60905fb58271facef5596b620d3,18683,lencois paulista,SP
ec4608a1f76453166bb312b2968aeaf4,13660,porto ferreira,SP
ec8879960bd2221d5c32f8e12f7da711,13253,itatiba,SP
ecccfa2bb93b34a3bf033cc5d1dcdc69,81810,curitiba,PR
ececbfcff9804a2d6b40f589df8eef2b,14407,franca,SP
ed4311e67debd72b8610a5347a743087,07170,guarulhos,SP
ed859002ad59dbf8cf3602696a6c3000,86035,londrina,PR
edb1ef5e36e0c8cd84eb3c9b003e486d,25957,teresopolis,RJ
edd066cd02126d7800f9b66e980e9931,70070,brasilia,DF
ede0c03645598cdfc63ca8237acbe73d,14092,ribeirao preto,SP
edf96ef93ed595084bbcbd9224bd2894,01545,sao paulo,SP
eeb6de78f79159600292e314a77cbd18,88501,lages,SC
eed78ac17f7f795a19a709745f00cd4e,18608,botucatu,SP
ef0ace09169ac090589d85746e3e036f,24451,sao goncalo,RJ
ef2fbc2b607d8492bcffe657a4645434,20051,rio de janeiro,RJ
ef30892870c278497523264be1be2241,14801,araraquara,SP
ef506c96320abeedfb894c34db06f478,03569,sao paulo,SP
ef990a83bbea832f36ebe81376335aa8,89214,joinville,SC
efcd8d2104f1a05d028af7bad20d974b,16012,aracatuba,SP
f00e21b1e91a79653163b7fd8f293ff1,37795,andradas,SP
f08c008c8a8d31417763738a1788a2a8,85875,santa terezinha de itaipu,PR
f0b47fbbc6dee9aafe415a6e33051b3f,09360,maua,SP
f0e103c63864d5405b958d984b6e94c9,06150,osasco,SP
f12ff17ad8bbf01ec5c33b17e506649b,03186,sao paulo,SP
f18112da765e0971ca5d510dec322bdd,88351,brusque,SC
f181738b150df1f37cb0bd72e705b193,06317,carapicuiba,SP
f1ed6bd0a9b11b581f16c851c6a5a527,90240,porto alegre,RS
f214d28e8d8e3ef068748498ccc2f813,03872,sao paulo,SP
f262cbc1c910c83959f849465454ddd3,03564,sao paulo,SP
f266295f49a28eee21f413e0cbb0521d,84020,ponta grossa,PR
f27e33c6d29b5138fa9967bcd445b6d5,04273,sao paulo,SP
f3295428338a40977a03f555246a70f4,29032,vitoria,ES
f35becee938e982bd615edf8ef12bcfb,19160,alvares machado,SP
f3b80352b986ab4d1057a4b724be19d0,71200,brasilia,DF
f3c38ab652836d21de61fb8314b69182,01206,sao paulo,SP
f3da5b2ff499efb8d4a6d371d175d7dd,02407,sao paulo,SP
f41ce2e25237f9092cd8e6e7516c7a2f,07013,guarulhos,SP
f435898e493ba0356019a0b1cb8b55b1,81720,curitiba,PR
f45122a9ab94eb4f3f8953578bc0c560,13419,piracicaba,SP
f457c46070d02cadd8a68551231220dd,87047,maringa,PR
f46490624488d3ff7ce78613913a7711,07194,guarulhos,SP
f4a04f7be452aa3bb31760bf00055dd0,09010,santo andre,SP
f4aba7c0bca51484c30ab7bdc34bcdd1,01031,sao paulo,SP
f4c4daa86e30c7e5a553a8d518ac03a5,85801,cascavel,PR
f4db9b37944bcb8873e6b456ee190bbf,08599,itaquaquecetuba,SP
f52c2422904463fdd7741f99045fecb6,09230,santo andre/sao paulo,SP
f5a590cf36251cf1162ea35bef76fe84,09720,sao bernardo do campo,SP
f5b44895715ddfe3087dc414f30268f3,18017,sorocaba,SP
f5f1f2c5f923f36ad79ea1d07185ddc9,19820,taruma,SP
f615fe7efbef0f4f08fd3086bc7a3e60,12940,atibaia,SP
f61c63d13f7cd800549d5acdd390ae72,18185,pilar do sul,SP
f62d7bb4a613ec758a03342d46b580b2,36570,vicosa,MG
f63d8f293af3a6454377546bd9dd19ff,18110,votorantim,SP
f67efa3f0b6761102a7f8c6b7b571f5d,82300,curitiba,PR
f680f85bee2d253556ac91be391d2c82,06365,carapicuiba,SP
f7496d659ca9fdaf323c0aae84176632,04156,sao paulo,SP
f76a3b1349b6df1ee875d1f3fa4340f0,03275,sao paulo,SP
f7720c4fa8e3aba4546301ab80ea1f1b,81350,curitiba,PR
f789d2c4f2c2eb38fc4373e7a4b35264,36010,juiz de fora,MG
f7ba60f8c3f99e7ee4042fdef03b70c4,09628,sao bernardo do campo,SP
f7ccf836d21b2fb1de37564105216cc1,14940,ibitinga,SP
f80edd2c5aaa505cc4b0a3b219abf4b8,03431,sao paulo,SP
f8201cab383e484733266d1906e2fdfa,88137,palhoca,SC
f84a00e60c73a49e7e851c9bdca3a5bb,20756,rio de janeiro,RJ
f84fa566034f5e8e880a07ec624c56af,13330,indaiatuba,SP
f8d5c7085db9a4ad2b8c1ffbeb2798c8,04104,sao paulo,SP
f8db351d8c4c4c22c6835c19a46f01b0,13324,salto,SP
f9244d45189d3a3605499abddeade7d5,03029,sao paulo,SP
f92d8c817434bd2d84d4e9c61322b7fa,18048,sorocaba,SP
f97e2b0650c2068227e1d366140eb62f,13830,santo antonio de posse,SP
fa14641f57b655e933124a9ea49cd7a5,01310,sao paulo,SP
fa1a9dec3a9940c072684a46728bf1fc,88820,icara,SC
fa1c13f2614d7b5c4749cbc52fecda94,13170,sumare,SP
fa40cc5b934574b62717c68f3d678b6d,02310,sao paulo,SP
fac1a9017ade7bdc94058fc1c969f355,01126,sao paulo,SP
fac35d150712afb921ec59ac5f39bb11,38650,bonfinopolis de minas,MG
fb3cfbc8a86f5d7fbb4d36b8df63f60d,21825,rio de janeiro,RJ
fb89df7f89fd1b8f03fa2acca1ba7364,85853,foz do iguacu,PR
fbc14c0cf93505ef89f64665ffa4a7b5,14150,serrana,SP
fc906263ca5083d09dce42fe02247800,31030,belo horizonte,MG
fcb5ace8bcc92f75707dc0f01a27d269,07032,guarulhos,SP
fcdd820084f17e9982427971e4e9d47f,14075,ribeirao preto,SP
fce62094ffe6a4009188ec44e681dfdd,04674,sao paulo,SP
fd312b6bf05efac6c3772d5b52205d8a,18111,votorantim,SP
fd386aa7bed2af3c7035c65506c9b4a3,04208,sao paulo,SP
fdaaf5bfda82b7b80535610c831b8d09,15015,sao jose do rio preto,SP
fdb9095204a334cd8872252ffec6f2db,03331,sao paulo,SP
fde0cc9ea29c8ccfc0a2c22256a58c71,81650,curitiba,PR
fe1b067411b8c5066e962aa146ccee03,19020,presidente prudente,SP
fe2032dab1a61af8794248c8196565c9,13030,campinas,SP
febab0275244b9a49a623f0bd613ca2f,13920,pedreira,SP
fedf2c1386e137f296b3bbf3b635e69d,03410,sao paulo,SP
ff063b022a9a0aab91bad2c9088760b7,09171,santo andre,SP
ff1fb4c404b2efe68b03350a8dc24122,08710,mogi das cruzes,SP
ff4e2d38692ce827b1a4f4b8196e680d,03319,sao paulo,SP
ff4ea69c2a729e83e63c7579e4ef8170,07071,guarulhos,SP
ff69aa92bb6b1bf9b8b7a51c2ed9cf8b,08140,sao paulo,SP
ffdd9f82b9a447f6f8d4b91554cc7dd3,80030,curitiba,PR
ffeee66ac5d5a62fe688b9d26f83f534,15130,mirassol,SP
fffd5413c0700ac820c7069d66d98c89,13908,amparo,SP
ffff564a4f9085cd26170f4732393726,13070,campinas,SP
